"노드 ID","정류소번호","정류소명","X좌표","Y좌표","정류소 타입"
"116900072","17521","성화단지앞","126.8557461282","37.5004598987","마을버스"
"116900070","17524","현대별장맨션타운4차.덕성교회","126.8265496413","37.498153468","마을버스"
"116900068","17526","구로2동지하차도입구","126.8811730911","37.4901642749","마을버스"
"116900067","17527","대림3차아파트","126.8784997827","37.5068806092","마을버스"
"116900065","17529","고척1동주민센터.한효아파트","126.8620826591","37.5007747419","마을버스"
"116900064","17530","대우아파트","126.8561270364","37.5023562812","마을버스"
"116900230","17532","개봉1치안센터","126.8469792868","37.5033774485","마을버스"
"116900062","17533","우신중.고후문","126.8255107353","37.4960073153","마을버스"
"116900308","17534","항동중학교","126.822022","37.483237","마을버스"
"116900307","17535","항동중학교","126.821535","37.482759","마을버스"
"116900060","17536","한일유엔아이APT.현대로얄APT","126.876791","37.486463","마을버스"
"116900216","17537","신도림미성아파트","126.8764810511","37.5060035465","마을버스"
"116900059","17539","금강수목원아파트정문.동도아트빌","126.8325389207","37.4892249737","마을버스"
"116900058","17540","청구아파트후문","126.8635070759","37.501145848","마을버스"
"116900057","17541","경남아파트앞","126.8564113368","37.5039155326","마을버스"
"116900231","17543","삼원목욕탕","126.8462944948","37.5047237058","마을버스"
"116900055","17544","온수초교후문","126.8247851552","37.4943446088","마을버스"
"116900052","17547","월드아파트","126.876845","37.50539","마을버스"
"116900051","17549","서해그랑블아파트.금강수목원아파트후문","126.830948","37.48832","마을버스"
"116900050","17550","고척시장","126.8623769754","37.5031035319","마을버스"
"116900049","17551","양우아파트","126.8559186097","37.5048737044","마을버스"
"116900235","17552","경북슈퍼마켓","126.856917","37.48811","마을버스"
"116900232","17554","오류중학교","126.8454006743","37.5064968072","마을버스"
"116900047","17555","온수역","126.8250914854","37.4929546615","마을버스"
"116900043","17558","센추리아파트","126.861266221","37.5049657103","마을버스"
"116900042","17559","고척2동주민센터.고척지구대","126.8585226484","37.5065258668","마을버스"
"116900041","17560","철산교앞","126.8594179846","37.4880930845","마을버스"
"116900038","17563","우신중.고후문","126.8255144427","37.4958721554","마을버스"
"116900036","17566","오류동교회","126.8396347971","37.4967301913","마을버스"
"116900035","17568","리가아파트","126.860804","37.506062","마을버스"
"116900034","17569","덕의공원","126.8557780682","37.5069011166","마을버스"
"116900033","17570","현대IPARK후문","126.8600859026","37.488916585","마을버스"
"116900032","17572","건강약국","126.8446459743","37.502795896","마을버스"
"116900031","17573","현대별장맨션타운4차.덕성교회","126.8266538041","37.4981049614","마을버스"
"116900220","17575","항아리","126.8864311689","37.498675859","마을버스"
"117900141","17576","한일유엔아이APT","126.8759503543","37.4856182438","마을버스"
"116900029","17577","럭비구장","126.827002","37.491279","마을버스"
"116900228","17578","세양청마루아파트","126.8623952149","37.5067232768","마을버스"
"116900028","17579","진성아파트","126.8550186308","37.5070235315","마을버스"
"116900027","17580","현대IPARK정문","126.8609086066","37.4910441607","마을버스"
"116900026","17581","개봉전화국","126.85601","37.486438","마을버스"
"116900025","17582","개봉중학교","126.8431461097","37.502295605","마을버스"
"116900024","17583","오류중학교","126.8452626754","37.5064984287","마을버스"
"116900023","17584","오류고등학교.수궁동복지회관","126.8284021432","37.4986707024","마을버스"
"116900020","17588","온수역","126.8238225007","37.4920372556","마을버스"
"116900226","17589","경남1차.중앙하이츠아파트","126.8630129852","37.5053633498","마을버스"
"116900019","17590","구민체육센터후문","126.8539611844","37.5075268453","마을버스"
"116900018","17591","현대2차APT","126.8605440388","37.4918808558","마을버스"
"116900017","17592","개봉3동주민센터","126.8540082216","37.4862735028","마을버스"
"116900016","17593","건강약국","126.8447061907","37.5026653155","마을버스"
"116900015","17594","삼원목욕탕","126.8461848075","37.5047100465","마을버스"
"116900014","17596","거성아파트","126.850769","37.489858","마을버스"
"116900013","17597","GS25.한신아파트","126.8740426758","37.4957338159","마을버스"
"116900012","17598","구로고.구로도서관","126.890803","37.498569","마을버스"
"116000565","17600","천왕역1번출구","126.839171","37.485768","일반차로"
"116900277","17601","오류동역2번출구","126.84379","37.493629","마을버스"
"116900278","17602","미래빌라","126.84199","37.492708","마을버스"
"116900279","17603","우림필유아파트","126.8471890485","37.4942450511","마을버스"
"116900280","17604","동부에이스","126.849718","37.494906","마을버스"
"116900282","17605","개봉푸르지오후문","126.8491644859","37.5001701123","마을버스"
"116900283","17609","개봉푸르지오정문","126.8487500846","37.5010457523","마을버스"
"116900284","17610","개봉1동사거리","126.845544","37.501416","마을버스"
"116900285","17612","신도림역.아이파크아파트","126.888462","37.510607","마을버스"
"116900286","17613","동아2차아파트상가","126.886786","37.508611","마을버스"
"116900011","17615","동진빌라.오정초등학교","126.8253388224","37.4906689295","마을버스"
"116900227","17617","마젤란아파트.예인학원앞","126.8633574838","37.5044112672","마을버스"
"116900010","17619","개봉한진아파트.기점","126.8520747864","37.486149449","마을버스"
"116900291","17620","정도주택","126.851695","37.494105","마을버스"
"116900292","17621","신세기아파트","126.853449","37.493909","마을버스"
"116900287","17622","브라운스톤","126.853149","37.490894","마을버스"
"116900288","17623","개웅어린이공원","126.853242","37.489956","마을버스"
"116900289","17624","거성슈퍼","126.852691","37.489957","마을버스"
"116900290","17625","대림그린빌라","126.851854","37.489906","마을버스"
"116900293","17626","에덴맨션","126.851464","37.492712","마을버스"
"116000233","17629","구로보건소.금호새솔아파트","126.890564","37.500349","일반차로"
"116000235","17631","구로공구상가","126.8774140543","37.5047168446","일반차로"
"116900295","17632","한화비즈메트로","126.893565","37.48065","마을버스"
"116900296","17633","한국산업기술시험원.디지털탑프라자","126.8973623264","37.4816125117","마을버스"
"116900297","17634","구로디지털단지우체국","126.898154","37.482986","마을버스"
"116900298","17635","JNK디지털타워","126.897473","37.48209","마을버스"
"116900299","17636","에이스하이엔드타워2차.G밸리산업박물관","126.895785","37.48081","마을버스"
"116900301","17638","에이스하이엔드타워1차","126.892915","37.481225","마을버스"
"116000581","17647","천왕이펜하우스6단지후문","126.8427844029","37.4779067636","일반차로"
"116000580","17648","천왕이펜하우스6단지후문","126.8426740981","37.4782066848","일반차로"
"116900274","17650","연지타운2단지","126.8448667042","37.4819347512","마을버스"
"116900275","17651","연지타운2단지","126.8452304506","37.482105537","마을버스"
"116000573","17652","남부교도소","126.840700296","37.4764324674","일반차로"
"116000572","17653","남부교도소","126.8409403196","37.4762796029","일반차로"
"116900313","17655","지타워.G밸리산업박물관","126.894942","37.480562","마을버스"
"116900233","17675","개봉1치안센터","126.8466955709","37.5032887727","마을버스"
"116900008","17677","하이츠.영화.우방.한국현대","126.874964","37.496861","마을버스"
"116900007","17678","영림중학교","126.891504","37.497675","마을버스"
"116900006","17682","유한공고.성공회대앞","126.824599","37.488482","마을버스"
"116900005","17684","우성꿈동산.산업인아파트","126.8636135714","37.5035347914","마을버스"
"116900003","17689","삼성그린빌라","126.8516794789","37.4904850642","마을버스"
"116900002","17690","SK허브수.구로우성APT","126.8738018673","37.4956839983","마을버스"
"116900001","17694","구로구민회관","126.890557","37.496298","마을버스"
"116900273","17695","KEB하나은행","126.8957736653","37.4844929907","마을버스"
"116000592","17697","동삼빌라","126.8239106044","37.4872651448","일반차로"
"116000568","17700","천왕이펜하우스2단지","126.8379747224","37.4856524684","일반차로"
"116000579","17701","구로우체국.이펜하우스3단지후문","126.842149","37.481893","일반차로"
"116000590","17704","금강수목원아파트","126.834398","37.489298","일반차로"
"116900212","17706","덕성빌라","126.8516375218","37.4911148827","마을버스"
"116900211","17707","현대상선.구일중학교","126.8745918696","37.4953252995","마을버스"
"116900210","17708","구로구청","126.889183","37.494691","마을버스"
"116900209","17709","오류동교회","126.8397315321","37.4969772246","마을버스"
"116900207","17711","한일한의원","126.8644523136","37.5019399059","마을버스"
"116000632","17712","항동하버라인10단지","126.825695","37.479763","일반차로"
"116900312","17715","항동제일풍경채","126.8168720063","37.4758934433","마을버스"
"116900206","17716","선경아트빌라","126.851535","37.492001","마을버스"
"116900222","17717","구로중학교","126.8901809694","37.4932861016","마을버스"
"116900310","17718","항동생활체육관","126.822707","37.4774","마을버스"
"116000444","17723","디지털단지오거리","126.89081","37.479993","일반차로"
"116000441","17725","디지털1단지","126.8948983529","37.4837488039","일반차로"
"116000440","17726","코오롱싸이언스밸리.베스트웨스턴구로호텔","126.89918654","37.4835182533","일반차로"
"116000439","17727","베스트웨스턴구로호텔코오롱싸이언스밸리","126.8992","37.483303","일반차로"
"116900204","17728","유풍약국","126.8653108421","37.5012731714","마을버스"
"116900203","17729","구민체육관후문","126.8537204834","37.5074094044","마을버스"
"116900202","17730","개봉교입구","126.856147179","37.4859598389","마을버스"
"116900200","17733","크로바마트","126.8514133118","37.4935475792","마을버스"
"116900223","17734","동구로새마을금고","126.892158","37.491113","마을버스"
"116900198","17737","동양미래대학교.구로성심병원","126.8664492745","37.500294065","마을버스"
"116900197","17738","진성아파트","126.8549532265","37.5069198246","마을버스"
"116900196","17739","대원카센터","126.854604124","37.4851235277","마을버스"
"116900195","17740","낙원할인마트","126.8496002799","37.4998367818","마을버스"
"116900194","17741","개봉사거리","126.855836","37.497226","마을버스"
"116900192","17743","구로주공APT","126.8759201764","37.4915573877","마을버스"
"116900191","17744","구로시장.남구로시장","126.8909461726","37.4892915192","마을버스"
"116900189","17746","푸른수목원후문","126.822527","37.484203","마을버스"
"116900188","17747","청구아파트.동아한신아파트","126.8644775225","37.500508084","마을버스"
"116900187","17748","덕의공원","126.8559436211","37.5065732115","마을버스"
"116900186","17749","한진APT후문","126.853907849","37.4838124632","마을버스"
"116900185","17750","개봉1동주민센터","126.8510594597","37.5003180166","마을버스"
"116000603","17751","롯데시티호텔구로","126.897994","37.485089","일반차로"
"116000604","17752","롯데시티호텔구로","126.897008","37.485405","일반차로"
"116000292","17754","알뜰슈퍼","126.8799022166","37.5083877831","일반차로"
"116000607","17755","성락교회크리스천선교센터","126.882139","37.509412","일반차로"
"116900183","17772","구일우성아파트","126.8757443597","37.4898288863","마을버스"
"116900182","17773","구로3동주민센터.삼성래미안아파트","126.890517","37.487409","마을버스"
"116000576","17775","신도림역","126.887724","37.508551","일반차로"
"116900180","17792","고척1동주민센터.한효아파트","126.8624422171","37.5008337327","마을버스"
"116000589","17801","금강수목원아파트","126.834458","37.489458","일반차로"
"116000639","17802","항동하버라인4단지","126.825394","37.481904","일반차로"
"116900179","17803","고척2동주민센터.고척지구대","126.8585760434","37.5064024799","마을버스"
"116000640","17804","별장쉐르빌앞","126.83341","37.487297","일반차로"
"116000641","17806","덕일전자공업고등학교","126.83753","37.489847","일반차로"
"116900178","17807","개명초교","126.852674925","37.482280857","마을버스"
"116000643","17808","항동하버라인4단지.푸른수목원","126.825953","37.482717","일반차로"
"116000644","17809","항동하버라인3단지아파트","126.825543","37.479718","일반차로"
"116000346","17819","세븐일레븐","126.8785740011","37.5092442733","일반차로"
"116000352","17825","하나마트","126.8795878618","37.5104365661","일반차로"
"116000354","17827","진흥슈퍼","126.8804730881","37.5114475988","일반차로"
"116000357","17830","신도림자동차학원","126.881548","37.512327","일반차로"
"116000358","17831","우성아파트","126.885607","37.511592","일반차로"
"116000361","17834","신도림역","126.889775","37.510557","일반차로"
"118000606","17835","도림천역2번출구","126.883116065","37.5145732142","일반차로"
"116900175","17838","구로3파출소","126.8916518401","37.4861491173","마을버스"
"116900174","17846","동삼빌라","126.8239763483","37.4871985611","마을버스"
"116900252","17848","천왕이펜하우스3단지입구","126.838209","37.482418","마을버스"
"116000381","17855","신도림동아3차아파트","126.883688","37.510209","일반차로"
"116000389","17863","구로보건소","126.8889643647","37.5003597239","일반차로"
"116900173","17864","서울가든아파트","126.8604736214","37.5011612274","마을버스"
"116000390","17865","구로역(NC백화점)","126.8831338556","37.4996998999","일반차로"
"116000391","17866","구로역(NC백화점)","126.8829912618","37.5004801132","일반차로"
"116000392","17867","구로구청","126.8903214893","37.4957878963","일반차로"
"116000393","17868","구로구청","126.8885412507","37.4958700328","일반차로"
"116000394","17869","오류동입구","126.846946","37.500482","일반차로"
"116000402","17877","개봉역입구","126.855844","37.491225","일반차로"
"116000403","17878","개봉역입구","126.8561510204","37.4910330573","일반차로"
"116000404","17879","개봉교","126.8561360285","37.4876466919","일반차로"
"116000405","17880","개봉교","126.8565858749","37.4865803318","일반차로"
"116000406","17881","대림역","126.894415566","37.4933532412","일반차로"
"116900172","17886","고척사거리.고척파크프리지오","126.8596543326","37.50682458","마을버스"
"116900171","17887","대상APT","126.8499946754","37.4819053285","마을버스"
"116900170","17888","구로시장.남구로시장입구","126.8815338211","37.4901745492","마을버스"
"116900169","17889","에이스테크노타워","126.894149","37.485025","마을버스"
"116000417","17897","구로공구상가","126.8795720894","37.5033556976","일반차로"
"116000587","17899","보성운수기종점","126.892827","37.490156","일반차로"
"116900168","17900","새마을금고사거리","126.8586282642","37.5015032543","마을버스"
"116900167","17901","양우아파트","126.8557648896","37.5048176486","마을버스"
"116900166","17902","영화APT","126.8485658093","37.4822720576","마을버스"
"116900251","17903","천왕역","126.8386352471","37.4862992199","마을버스"
"116900165","17904","대우자동차정비소","126.8821344238","37.4915421241","마을버스"
"116900164","17906","고척초등학교","126.85815","37.499467","마을버스"
"116900163","17907","경남아파트","126.856363","37.503879","마을버스"
"116900162","17908","남부주유소","126.847273","37.482341","마을버스"
"116900161","17909","신도림역2번출구","126.891884","37.507635","마을버스"
"116900160","17910","구로고대병원후문","126.8856372215","37.4934775322","마을버스"
"116900159","17911","구로3동현대아파트","126.897856","37.486987","마을버스"
"116900158","17912","공구상가","126.860118","37.498624","마을버스"
"116900157","17913","대우아파트","126.855998104","37.5023525197","마을버스"
"116900154","17917","123전자타운.2001아울렛","126.861808582","37.497292563","마을버스"
"116900153","17918","성화단지앞","126.855655416","37.5005796345","마을버스"
"116900151","17920","구로디지털단지입구","126.9006494039","37.4829265654","마을버스"
"116900149","17922","삼환로즈빌아파트","126.856646","37.498706","마을버스"
"116900272","17923","문성골","126.8999954764","37.4814923556","마을버스"
"116900147","17925","에이스테크노타워","126.8937835226","37.4852697727","마을버스"
"116900145","17927","구로3파출소","126.8917920104","37.4861834877","마을버스"
"116900143","17929","구로3동주민센터.삼성래미안아파트","126.8905621992","37.4873871314","마을버스"
"116900141","17931","구로시장.남구로시장","126.8911940068","37.4891691976","마을버스"
"116900269","17932","구로구청후문","126.888052","37.496042","마을버스"
"116900140","17933","동구로새마을금고","126.8922617076","37.4914076166","마을버스"
"116900139","17935","구로구청","126.8894341189","37.4947318776","마을버스"
"116900138","17936","강서수도사업소.민원센터","126.8908356291","37.4960920442","마을버스"
"116900137","17937","영림중학교","126.8916635467","37.4976174721","마을버스"
"116900136","17938","구로고.구로도서관","126.890871533","37.4986205714","마을버스"
"116900221","17940","항아리","126.8862917876","37.4988532421","마을버스"
"116900134","17942","미성아파트","126.8774688058","37.5058198494","마을버스"
"116900133","17943","대림1.2차아파트","126.8782393614","37.5063468892","마을버스"
"116900214","17944","대림5차아파트702동","126.8798403389","37.5074731027","마을버스"
"116900132","17945","대림5차아파트.신도림주민센터","126.8813245848","37.5073421413","마을버스"
"116900131","17946","대림6차태영프라자","126.8830795784","37.5062202183","마을버스"
"116900130","17947","신도림역","126.8899931754","37.5106647809","마을버스"
"116900129","17948","현대우성아파트","126.8854408047","37.5117462798","마을버스"
"116900218","17949","동아1차아파트102동","126.884131","37.510818","마을버스"
"116900128","17950","동아1차아파트105동","126.8824062916","37.5100023717","마을버스"
"116900126","17954","1호선구일역","126.8722148101","37.4952173233","마을버스"
"116900125","17955","금강수목원아파트정문","126.832990173","37.4892057882","마을버스"
"116900124","17956","고척근린시장","126.8510128941","37.5009847732","마을버스"
"116900219","17958","구로시장.남구로시장입구","126.8838670127","37.4907661875","마을버스"
"116900123","17959","구로주공.구일우성APT","126.8759758863","37.4913781266","마을버스"
"116900122","17960","구로1동주민센터.연예인APT","126.8761587458","37.4929561503","마을버스"
"116900249","17961","천왕이펜하우스5단지입구","126.8421807801","37.4794432441","마을버스"
"116900121","17962","구일고교.구일초등학교","126.874768","37.493192","마을버스"
"116900120","17963","구로1동주민센터.연예인APT","126.876008","37.493082","마을버스"
"116900118","17967","구로디지털단지역","126.901827","37.484059","마을버스"
"116900117","17970","구일초등학교.구일고등학교","126.874804","37.493264","마을버스"
"116900239","17971","개봉역","126.858658118","37.4952658606","마을버스"
"116900240","17972","개봉역","126.8587648964","37.4950163829","마을버스"
"116900116","17974","KEB하나은행","126.8958510449","37.4849571278","마을버스"
"116900250","17975","천왕이펜하우스3단지입구","126.838378","37.482726","마을버스"
"116900113","17982","천왕역2번출구","126.83834","37.486362","마을버스"
"116900243","17983","천왕이펜하우스1단지","126.8377361736","37.4856296135","마을버스"
"116900112","17984","천왕이펜하우스4단지","126.838628","37.481043","마을버스"
"116900111","17985","천왕이펜하우스6단지","126.8406703019","37.4793763374","마을버스"
"116000594","17986","천왕이펜하우스5단지","126.840309","37.479894","일반차로"
"116000595","17987","천왕이펜하우스3.4단지","126.8386560567","37.481169506","일반차로"
"116000459","17989","온수남부역","126.8242097211","37.4918431942","일반차로"
"116000458","17990","온수남부","126.8243078","37.4919749011","일반차로"
"116000451","17997","궁동사거리","126.8279100818","37.5060968631","일반차로"
"116000449","17999","유한공고.성공회대학교","126.8247409544","37.4895452697","일반차로"
"117000001","18001","문성초등학교","126.8986660928","37.475363705","중앙차로"
"117000002","18002","문성초등학교","126.89833","37.474034","중앙차로"
"117000003","18003","금천우체국","126.898028","37.468978","중앙차로"
"117000004","18004","금천우체국","126.898003","37.470136","중앙차로"
"117000005","18005","말미고개.금천소방서","126.897555","37.463604","중앙차로"
"117000006","18006","말미고개.금천소방서","126.897496","37.464832","중앙차로"
"117000007","18007","금천구청.금천경찰서","126.8988721519","37.4592088301","중앙차로"
"117000008","18008","금천구청.금천경찰서","126.8993","37.457841","중앙차로"
"117000009","18009","시흥사거리","126.9016519517","37.4521824331","중앙차로"
"117000010","18010","시흥사거리","126.901123","37.453086","중앙차로"
"117000011","18011","박미삼거리.국립전통예술중고","126.9032727409","37.4478432162","중앙차로"
"117000012","18012","박미삼거리.국립전통예술중고","126.902663","37.449067","중앙차로"
"117000013","18013","시흥유통센터","126.903622","37.44019","중앙차로"
"117000014","18014","시흥유통센터","126.903369","37.440958","중앙차로"
"117000320","18101","한일유엔아이아파트","126.8762259351","37.4854590227","일반차로"
"117000016","18102","디지털3단지.롯데정보통신","126.876718","37.48487","일반차로"
"117000017","18103","에이스하이엔드타워5차","126.879317","37.485702","일반차로"
"117000018","18104","디지털3단지.영창실업","126.879078","37.483259","일반차로"
"117000019","18105","디지털3단지운동장","126.8778930341","37.4821627292","일반차로"
"117000020","18106","가산디지털단지역","126.881042","37.481293","일반차로"
"117000021","18107","가산디지털단지역","126.8814807737","37.4808039116","일반차로"
"117000022","18108","디지털3단지.월드벤처센터","126.879443","37.478902","일반차로"
"117000023","18109","디지털3단지.(주)로옴코리아","126.88022","37.479611","일반차로"
"117000024","18110","디지털3단지사거리","126.880577117","37.4766714335","일반차로"
"117000025","18111","디지털3단지사거리","126.880449538","37.4758449905","일반차로"
"117000026","18112","디지털3단지사거리","126.8813405986","37.4757765035","일반차로"
"117000027","18113","금천패션아울렛사거리.마리오","126.888333","37.478263","일반차로"
"117000028","18114","금천패션아울렛사거리.W몰","126.8878763257","37.4776616914","일반차로"
"117000927","18115","금천패션아울렛사거리.현대아울렛","126.888492","37.478117","일반차로"
"117000030","18116","디지털단지오거리","126.8907157886","37.4782104216","일반차로"
"117000031","18117","디지털단지오거리","126.890965","37.47829","일반차로"
"117000032","18118","디지털단지오거리","126.893432","37.478558","일반차로"
"117000033","18119","가산초등학교","126.895556221","37.4782346236","일반차로"
"117000034","18120","가산동주민센터.금천글로벌센터","126.8920986539","37.4766122299","일반차로"
"117000035","18121","가산동주민센터.금천글로벌센터","126.8927187826","37.4762442423","일반차로"
"117000036","18122","구립가산도서관.두산위브아파트","126.893887","37.474622","일반차로"
"117000037","18123","구립가산도서관.두산위브아파트","126.894568","37.474095","일반차로"
"117000038","18124","독산사거리","126.895962","37.472015","일반차로"
"117000039","18125","독산사거리","126.8965996871","37.4717836217","일반차로"
"117000040","18126","독산주공13단지","126.8876203011","37.4568440695","일반차로"
"117000041","18127","독산1동한신코아","126.8882116765","37.4567130685","일반차로"
"117000907","18128","독산주공14단지","126.886862144","37.4611353257","일반차로"
"117000906","18129","독산주공14단지","126.8870890048","37.461371633","일반차로"
"117000044","18130","독산근린공원","126.884413","37.464177","일반차로"
"117000045","18131","독산근린공원","126.884406111","37.4645544555","일반차로"
"117000046","18132","독산동우시장.금천50플러스센터","126.895025251","37.4665936596","일반차로"
"117000047","18133","독산동우시장.금천50플러스센터","126.895487","37.46642","일반차로"
"117000048","18134","시흥사거리.시흥대교","126.8995917841","37.454485357","일반차로"
"117000049","18135","시흥사거리.금천파출소","126.8996880795","37.4542966797","일반차로"
"117000050","18136","벽산아파트1단지.호압사입구","126.9207601084","37.4527573711","일반차로"
"117000051","18137","벽산아파트1단지.호압사입구","126.92119","37.453078","일반차로"
"117000052","18138","벽산아파트5단지","126.918953","37.446768","일반차로"
"117000053","18139","벽산아파트5단지","126.918683","37.446355","일반차로"
"117000054","18140","시흥동은행나무.은행나무시장","126.909045481","37.4510305202","일반차로"
"117000055","18141","시흥동은행나무.은행나무시장","126.909058","37.450843","일반차로"
"117000056","18142","은행나무입구사거리","126.9072078502","37.4517842218","일반차로"
"117000057","18143","은행나무입구사거리","126.906735","37.451855","일반차로"
"117000929","18144","독산한신아파트","126.88995","37.456923","일반차로"
"117000930","18145","금하마을","126.891509","37.454119","일반차로"
"117000060","18146","독산고개","126.898463","37.475516","일반차로"
"117000061","18147","독산고개","126.898921","37.476441","일반차로"
"117000062","18148","독산사거리.한국전력구로금천지사","126.898103","37.472075","일반차로"
"117000063","18149","남문시장.청춘삘딩","126.8986308908","37.47296493","일반차로"
"117000064","18150","금천우체국.독산1동주민센터","126.897787","37.470191","일반차로"
"116000636","18151","디지털단지오거리.가산파출소","126.888329","37.479826","일반차로"
"117000066","18152","홈플러스금천점","126.897671","37.468914","일반차로"
"117000074","18160","시흥사거리","126.900957","37.452863","일반차로"
"117000076","18162","문일고입구","126.90173","37.451115","일반차로"
"117000077","18163","문일고입구","126.9023183704","37.4508025778","일반차로"
"117000078","18164","남서울힐스테이트.국립전통예술고","126.90338","37.446811","일반차로"
"117000079","18165","금천폭포공원.천주교시흥성당","126.9035170378","37.4477127549","일반차로"
"117000080","18166","박미마을","126.903205","37.441353","일반차로"
"117000081","18167","박미마을.금천고등학교","126.903938","37.44301","일반차로"
"117000082","18168","기아대교","126.9029828892","37.4394878782","일반차로"
"117000083","18169","시흥3동주민센터앞","126.9036271602","37.4401670279","일반차로"
"117000084","18170","석수역","126.9033111984","37.4355241561","일반차로"
"117000085","18171","백산초등학교","126.9039779583","37.4487629236","일반차로"
"117000086","18172","백산초등학교","126.904297","37.448727","일반차로"
"117000087","18173","은행나무입구사거리","126.9057879216","37.4511117717","일반차로"
"117000088","18174","은행나무입구사거리","126.905973","37.451427","일반차로"
"117000089","18175","경남아파트","126.9062606441","37.4536154301","일반차로"
"117000090","18176","시흥초등학교.금천구보훈회관","126.9058231484","37.4545675549","일반차로"
"117000091","18177","시흥초등학교.금천구보훈회관","126.905944241","37.4553525174","일반차로"
"117000092","18178","동산교회앞","126.9052838667","37.4573470454","일반차로"
"117000093","18179","동산교회앞","126.9056143381","37.457026515","일반차로"
"117000094","18180","현대시장.시흥4동주민센터","126.9048243385","37.4596021512","일반차로"
"117000095","18181","현대시장.시흥4동주민센터","126.9051695693","37.4592401831","일반차로"
"117000096","18182","남부여성발전센터","126.904105","37.462457","일반차로"
"117000097","18183","남부여성발전센터","126.9043527136","37.4624573826","일반차로"
"117000098","18184","독산동정훈단지","126.902145","37.465534","일반차로"
"117000099","18185","독산동정훈단지","126.9030060331","37.464452239","일반차로"
"117000100","18186","독산초등학교","126.899411","37.466593","일반차로"
"117000101","18187","독산초등학교","126.900032656","37.4663141528","일반차로"
"117000102","18188","독산4동주민센터","126.902037","37.46758","일반차로"
"117000103","18189","독산동성당앞","126.9022258423","37.4689156821","일반차로"
"117000104","18190","독산동성당앞","126.9027437373","37.4697072815","일반차로"
"117000105","18191","독산동쌈지공원","126.9029463536","37.4712654618","일반차로"
"117000106","18192","독산동쌈지공원","126.903195","37.471413","일반차로"
"117000107","18193","독산3동주민센터","126.9033549166","37.4753270832","일반차로"
"117000108","18194","독산3동주민센터","126.9036414631","37.4758229255","일반차로"
"117000109","18195","모두의학교.금천문화예술정보학교","126.9036963865","37.4788389714","일반차로"
"117000110","18196","모두의학교.금천문화예술정보학교","126.9039351937","37.4786589447","일반차로"
"117000111","18197","모두의학교.금천문화예술정보학교","126.9055934267","37.4799497631","가로변시간"
"117000112","18198","관악구보훈회관.신림푸르지오","126.90914","37.48064","가로변전일"
"117000113","18199","독산고등학교","126.911463","37.477328","일반차로"
"117000114","18200","독산고등학교","126.911502","37.477132","일반차로"
"117000115","18201","독산3치안센터.꿈꾸는나무","126.907187","37.476766","일반차로"
"117000116","18202","독산3치안센터.꿈꾸는나무","126.9073310231","37.4765368492","일반차로"
"117000117","18203","금천우체국.독산1동주민센터","126.8972649852","37.4697576129","일반차로"
"117000118","18204","진도아파트","126.8924286434","37.4704156228","일반차로"
"117000119","18205","제일모직아울렛","126.88609","37.474538","일반차로"
"117000120","18206","벽산디지털밸리","126.885215","37.476722","일반차로"
"117000121","18207","마리오아울렛","126.8843811699","37.4785459121","일반차로"
"117000122","18208","국민연금공단구로금천지사앞","126.884015","37.480692","일반차로"
"117000123","18209","가산디지털단지역","126.882972","37.481143","일반차로"
"117000124","18210","마리오아울렛","126.884006","37.47882","일반차로"
"117000125","18211","벽산디지털밸리","126.885145","37.476226","일반차로"
"117000126","18212","제일모직아울렛","126.885906","37.474504","일반차로"
"117000127","18213","진도아파트","126.8923170276","37.4701992555","일반차로"
"117000128","18214","현대지식산업센터","126.895545","37.469907","일반차로"
"117000129","18215","가산디지털단지역입구","126.886717","37.481437","일반차로"
"117000130","18216","가산동기점","126.8752549755","37.4852270318","일반차로"
"117000131","18217","가산동종점","126.875163","37.485215","일반차로"
"117000935","18218","가산디지털단지역1번출구","126.8834000543","37.4817380105","일반차로"
"117000132","18219","범일운수종점","126.91173","37.450409","일반차로"
"117000133","18220","삼익아파트앞","126.909455","37.462545","일반차로"
"117000921","18221","삼익아파트","126.909395","37.462425","일반차로"
"117000134","18222","디지털3단지.영창실업","126.8789631022","37.4833271564","일반차로"
"117000135","18223","디지털3단지.가산비즈니스센터","126.879733","37.47961","일반차로"
"117000136","18224","디지털3단지운동장","126.878015","37.482523","일반차로"
"117000137","18225","남문시장입구","126.9008468962","37.4712411911","일반차로"
"117000138","18226","가산디지털단지역","126.8831991462","37.4814393846","일반차로"
"116000615","18227","스타밸리앞","126.884864","37.481157","일반차로"
"117000140","18228","독산동남문시장","126.903198","37.473748","일반차로"
"117000141","18229","독산동남문시장","126.9034139964","37.4733474011","일반차로"
"117000911","18232","금빛공원앞","126.9042968029","37.4531074327","일반차로"
"117000910","18233","금빛공원앞","126.9044559572","37.4532796733","일반차로"
"117000918","18234","경동택배","126.9040103136","37.4502786838","일반차로"
"117000919","18235","삼화약국","126.904057","37.450172","일반차로"
"117000915","18236","대우당약국","126.9065092253","37.4507504041","일반차로"
"117000916","18237","화인전자산업","126.9061589552","37.4508696683","일반차로"
"117000917","18238","은행나무로입구","126.9079435086","37.4509918205","일반차로"
"117000924","18239","시흥대교","126.8972682538","37.4532803888","일반차로"
"117000926","18240","가산디지털단지역1호선","126.881153","37.481675","일반차로"
"117900163","18499","가산한화비즈메트로2차","126.8821620179","37.4725342446","마을버스"
